timestamp,cloud_cover,temperature,irradiance
2025-06-18 16:00:00,73.9,33.4,244.2
2025-06-18 17:00:00,74.9,32.8,131.4
2025-06-18 18:00:00,66.7,32.8,36.1
2025-06-18 19:00:00,66.9,32.4,0.0
2025-06-18 20:00:00,69.3,30.4,0.0
2025-06-18 21:00:00,69.3,29.1,0.0
2025-06-18 22:00:00,59.5,27.9,0.0
2025-06-18 23:00:00,60.7,26.6,0.0
2025-06-19 00:00:00,77.7,24.9,0.0
2025-06-19 01:00:00,79.4,24.3,0.0
2025-06-19 02:00:00,85.0,23.8,0.0
2025-06-19 03:00:00,80.3,23.6,0.0
2025-06-19 04:00:00,84.1,23.6,0.0
2025-06-19 05:00:00,83.7,24.0,23.2
2025-06-19 06:00:00,73.5,24.3,135.5
2025-06-19 07:00:00,74.6,26.0,245.4
2025-06-19 08:00:00,65.2,27.0,413.3
2025-06-19 09:00:00,59.7,28.9,577.9
2025-06-19 10:00:00,61.5,30.2,641.9
2025-06-19 11:00:00,63.9,31.2,638.4
2025-06-19 12:00:00,54.1,32.9,763.1
2025-06-19 13:00:00,63.5,33.0,606.5
2025-06-19 14:00:00,67.9,34.0,510.3
2025-06-19 15:00:00,61.5,33.9,437.5
2025-06-19 16:00:00,49.3,34.1,360.6
2025-06-19 17:00:00,49.6,34.1,201.4
2025-06-19 18:00:00,47.5,34.4,46.2
2025-06-19 19:00:00,50.2,34.1,0.0
2025-06-19 20:00:00,48.7,32.5,0.0
2025-06-19 21:00:00,34.2,30.8,0.0
2025-06-19 22:00:00,34.4,29.7,0.0
2025-06-19 23:00:00,35.3,27.6,0.0
2025-06-20 00:00:00,6.4,26.2,0.0
2025-06-20 01:00:00,3.0,24.8,0.0
2025-06-20 02:00:00,19.1,24.4,0.0
2025-06-20 03:00:00,4.5,23.7,0.0
2025-06-20 04:00:00,17.4,24.4,0.0
2025-06-20 05:00:00,16.5,25.2,56.5
2025-06-20 06:00:00,24.4,26.3,247.5
2025-06-20 07:00:00,25.1,27.5,427.4
2025-06-20 08:00:00,34.1,28.5,575.4
2025-06-20 09:00:00,29.9,30.8,750.6
2025-06-20 10:00:00,20.5,31.7,948.1
2025-06-20 11:00:00,32.4,33.4,958.4
2025-06-20 12:00:00,30.6,34.5,922.2
2025-06-20 13:00:00,31.7,35.7,863.3
2025-06-20 14:00:00,40.7,36.0,692.6
2025-06-20 15:00:00,30.5,36.3,586.5
2025-06-20 16:00:00,34.6,36.6,418.6
2025-06-20 17:00:00,28.7,36.8,234.3
2025-06-20 18:00:00,27.2,36.4,53.8
2025-06-20 19:00:00,27.5,34.9,0.0
2025-06-20 20:00:00,15.2,35.0,0.0
2025-06-20 21:00:00,10.1,33.8,0.0
2025-06-20 22:00:00,22.7,32.7,0.0
2025-06-20 23:00:00,30.0,31.0,0.0
2025-06-21 00:00:00,3.7,29.0,0.0
2025-06-21 01:00:00,5.1,27.8,0.0
2025-06-21 02:00:00,2.1,27.5,0.0
2025-06-21 03:00:00,12.6,26.8,0.0
2025-06-21 04:00:00,9.5,26.3,0.0
2025-06-21 05:00:00,10.1,27.1,56.4
2025-06-21 06:00:00,18.0,28.0,246.9
2025-06-21 07:00:00,9.6,28.6,465.1
2025-06-21 08:00:00,20.9,29.1,643.8
2025-06-21 09:00:00,6.1,31.6,843.5
2025-06-21 10:00:00,18.3,32.8,910.8
2025-06-21 11:00:00,13.1,33.6,989.1
2025-06-21 12:00:00,9.5,34.3,980.1
2025-06-21 13:00:00,0.0,35.4,988.0
2025-06-21 14:00:00,0.0,36.4,860.9
2025-06-21 15:00:00,0.0,36.9,685.2
2025-06-21 16:00:00,0.0,37.2,472.6
2025-06-21 17:00:00,0.0,35.8,244.6
2025-06-21 18:00:00,0.0,34.9,57.2
2025-06-21 19:00:00,0.0,34.4,0.0
2025-06-21 20:00:00,0.0,33.5,0.0
2025-06-21 21:00:00,0.0,32.1,0.0
2025-06-21 22:00:00,0.0,31.6,0.0
2025-06-21 23:00:00,0.0,30.3,0.0
2025-06-22 00:00:00,24.6,29.9,0.0
2025-06-22 01:00:00,38.6,29.0,0.0
2025-06-22 02:00:00,35.7,27.8,0.0
2025-06-22 03:00:00,35.1,27.0,0.0
2025-06-22 04:00:00,43.1,27.3,0.0
2025-06-22 05:00:00,51.8,27.6,43.1
2025-06-22 06:00:00,48.4,27.0,197.4
2025-06-22 07:00:00,43.2,27.2,392.3
2025-06-22 08:00:00,41.2,28.1,561.4
2025-06-22 09:00:00,42.7,29.6,694.2
2025-06-22 10:00:00,48.4,30.6,737.3
2025-06-22 11:00:00,46.3,32.0,838.0
2025-06-22 12:00:00,49.4,32.6,788.3
2025-06-22 13:00:00,60.2,33.3,651.1
2025-06-22 14:00:00,59.7,34.9,589.4
2025-06-22 15:00:00,58.7,35.7,466.7
2025-06-22 16:00:00,43.2,35.5,372.2
2025-06-22 17:00:00,20.7,34.7,234.6
2025-06-22 18:00:00,25.0,34.4,54.4
2025-06-22 19:00:00,24.9,33.2,0.0
2025-06-22 20:00:00,21.5,31.7,0.0
2025-06-22 21:00:00,24.6,29.9,0.0
2025-06-22 22:00:00,24.8,28.6,0.0
2025-06-22 23:00:00,34.5,27.2,0.0
2025-06-23 00:00:00,47.1,26.2,0.0
2025-06-23 01:00:00,40.6,24.7,0.0
2025-06-23 02:00:00,48.8,24.8,0.0
2025-06-23 03:00:00,46.4,24.4,0.0
2025-06-23 04:00:00,50.2,25.0,0.0
2025-06-23 05:00:00,45.5,24.8,46.6
2025-06-23 06:00:00,40.0,26.1,211.6
2025-06-23 07:00:00,41.1,27.5,383.5
2025-06-23 08:00:00,41.4,27.6,548.1
2025-06-23 09:00:00,45.4,28.3,684.7
2025-06-23 10:00:00,43.0,29.9,789.3
2025-06-23 11:00:00,28.3,31.2,901.1
2025-06-23 12:00:00,26.6,32.5,967.9
2025-06-23 13:00:00,34.9,33.5,851.6
2025-06-23 14:00:00,33.5,34.3,770.1
2025-06-23 15:00:00,32.7,35.1,604.4
2025-06-23 16:00:00,41.8,34.8,378.1
2025-06-23 17:00:00,36.3,33.6,211.8
2025-06-23 18:00:00,24.8,33.5,53.8
2025-06-23 19:00:00,25.7,33.0,0.0
2025-06-23 20:00:00,23.9,32.8,0.0
2025-06-23 21:00:00,18.4,30.0,0.0
2025-06-23 22:00:00,20.0,28.9,0.0
2025-06-23 23:00:00,26.7,26.6,0.0
2025-06-24 00:00:00,20.6,26.3,0.0
2025-06-24 01:00:00,24.8,25.6,0.0
2025-06-24 02:00:00,40.6,24.8,0.0
2025-06-24 03:00:00,37.2,25.0,0.0
2025-06-24 04:00:00,39.1,24.9,0.0
2025-06-24 05:00:00,34.6,25.5,51.7
2025-06-24 06:00:00,27.9,26.1,230.3
2025-06-24 07:00:00,24.1,28.0,451.1
2025-06-24 08:00:00,21.6,30.1,623.6
2025-06-24 09:00:00,26.1,31.0,798.0
2025-06-24 10:00:00,45.9,32.1,788.6
2025-06-24 11:00:00,38.9,33.8,865.1
2025-06-24 12:00:00,35.1,34.4,944.6
2025-06-24 13:00:00,34.6,35.1,858.1
2025-06-24 14:00:00,37.8,36.9,735.8
2025-06-24 15:00:00,39.6,37.5,552.1
2025-06-24 16:00:00,49.3,37.9,377.1
2025-06-24 17:00:00,28.2,37.7,228.2
2025-06-24 18:00:00,10.0,36.5,58.8
2025-06-24 19:00:00,9.0,35.2,0.0
2025-06-24 20:00:00,20.9,33.7,0.0
2025-06-24 21:00:00,10.1,31.2,0.0
2025-06-24 22:00:00,0.0,29.0,0.0
2025-06-24 23:00:00,0.0,27.9,0.0
2025-06-25 00:00:00,22.9,26.9,0.0
2025-06-25 01:00:00,17.7,25.8,0.0
2025-06-25 02:00:00,14.0,25.3,0.0
2025-06-25 03:00:00,10.9,25.2,0.0
2025-06-25 04:00:00,16.8,26.0,0.0
2025-06-25 05:00:00,16.1,25.9,55.8
2025-06-25 06:00:00,24.4,27.0,241.1
2025-06-25 07:00:00,5.0,28.5,459.8
2025-06-25 08:00:00,3.8,30.4,675.7
2025-06-25 09:00:00,0.7,31.2,850.8
2025-06-25 10:00:00,4.9,32.7,965.0
2025-06-25 11:00:00,6.3,34.9,1049.1
2025-06-25 12:00:00,18.2,35.5,993.6
2025-06-25 13:00:00,7.5,37.1,969.0
2025-06-25 14:00:00,13.3,37.9,847.4
2025-06-25 15:00:00,22.4,37.4,646.4
2025-06-25 16:00:00,40.9,38.0,398.7
2025-06-25 17:00:00,38.5,38.0,212.7
2025-06-25 18:00:00,42.8,37.7,48.4
2025-06-25 19:00:00,29.5,35.5,0.0
2025-06-25 20:00:00,13.1,34.1,0.0
2025-06-25 21:00:00,24.6,32.9,0.0
2025-06-25 22:00:00,27.9,32.1,0.0
2025-06-25 23:00:00,40.3,30.6,0.0
2025-06-26 00:00:00,17.7,28.5,0.0
2025-06-26 01:00:00,24.5,27.2,0.0
2025-06-26 02:00:00,41.2,26.5,0.0
2025-06-26 03:00:00,44.4,25.8,0.0
2025-06-26 04:00:00,46.0,26.6,0.0
2025-06-26 05:00:00,45.3,27.6,47.1
2025-06-26 06:00:00,32.0,27.9,227.1
2025-06-26 07:00:00,43.8,28.3,377.8
2025-06-26 08:00:00,38.4,28.5,589.9
2025-06-26 09:00:00,42.6,29.9,665.1
2025-06-26 10:00:00,29.7,32.5,904.2
2025-06-26 11:00:00,21.4,33.8,974.0
2025-06-26 12:00:00,35.1,34.4,907.1
2025-06-26 13:00:00,32.8,35.7,855.7
2025-06-26 14:00:00,45.3,36.9,700.7
2025-06-26 15:00:00,43.9,37.5,534.6
2025-06-26 16:00:00,28.7,38.0,428.8
2025-06-26 17:00:00,37.1,37.7,222.3
2025-06-26 18:00:00,32.7,36.3,50.0
2025-06-26 19:00:00,39.1,34.5,0.0
2025-06-26 20:00:00,39.3,32.7,0.0
2025-06-26 21:00:00,27.0,31.4,0.0
2025-06-26 22:00:00,29.8,29.7,0.0
2025-06-26 23:00:00,48.6,28.3,0.0
2025-06-27 00:00:00,8.2,26.3,0.0
2025-06-27 01:00:00,6.4,25.2,0.0
2025-06-27 02:00:00,13.8,25.6,0.0
2025-06-27 03:00:00,13.4,25.3,0.0
2025-06-27 04:00:00,13.0,25.1,0.0
2025-06-27 05:00:00,2.3,25.5,60.0
2025-06-27 06:00:00,3.4,27.3,251.1
2025-06-27 07:00:00,10.8,28.2,450.1
2025-06-27 08:00:00,2.4,29.1,649.3
2025-06-27 09:00:00,13.1,30.0,846.5
2025-06-27 10:00:00,10.3,31.7,952.1
2025-06-27 11:00:00,1.6,33.8,1031.9
2025-06-27 12:00:00,8.9,35.3,1023.5
2025-06-27 13:00:00,5.1,35.8,987.8
2025-06-27 14:00:00,10.1,35.8,832.4
2025-06-27 15:00:00,6.1,36.1,701.3
2025-06-27 16:00:00,4.5,36.3,469.0
2025-06-27 17:00:00,7.5,35.1,258.3
2025-06-27 18:00:00,8.5,34.0,58.2
2025-06-27 19:00:00,0.0,32.4,0.0
2025-06-27 20:00:00,0.0,31.5,0.0
2025-06-27 21:00:00,0.0,30.3,0.0
2025-06-27 22:00:00,0.0,29.2,0.0
2025-06-27 23:00:00,0.0,28.4,0.0
2025-06-28 00:00:00,0.0,27.1,0.0
2025-06-28 01:00:00,0.0,25.5,0.0
2025-06-28 02:00:00,0.0,24.3,0.0
2025-06-28 03:00:00,0.0,23.2,0.0
2025-06-28 04:00:00,0.0,23.3,0.0
2025-06-28 05:00:00,0.0,23.8,56.9
2025-06-28 06:00:00,0.0,25.2,258.2
2025-06-28 07:00:00,0.0,26.5,481.6
2025-06-28 08:00:00,0.0,27.8,661.2
2025-06-28 09:00:00,0.0,29.4,838.3
2025-06-28 10:00:00,0.0,30.5,1005.6
2025-06-28 11:00:00,7.4,32.2,1009.7
2025-06-28 12:00:00,1.0,33.4,1009.6
2025-06-28 13:00:00,3.2,33.8,999.9
2025-06-28 14:00:00,0.0,35.0,866.7
2025-06-28 15:00:00,2.1,35.5,678.6
2025-06-28 16:00:00,14.6,34.4,456.6
2025-06-28 17:00:00,18.4,34.5,242.6
2025-06-28 18:00:00,21.0,33.5,55.1
2025-06-28 19:00:00,15.7,32.2,0.0
2025-06-28 20:00:00,2.7,30.7,0.0
2025-06-28 21:00:00,1.4,29.5,0.0
2025-06-28 22:00:00,11.6,28.4,0.0
2025-06-28 23:00:00,0.0,26.8,0.0
2025-06-29 00:00:00,19.9,25.8,0.0
2025-06-29 01:00:00,22.7,25.1,0.0
2025-06-29 02:00:00,16.2,24.4,0.0
2025-06-29 03:00:00,12.1,25.1,0.0
2025-06-29 04:00:00,11.4,25.6,0.0
2025-06-29 05:00:00,3.3,25.6,59.7
2025-06-29 06:00:00,0.0,26.3,256.7
2025-06-29 07:00:00,9.1,27.4,474.3
2025-06-29 08:00:00,1.7,29.6,673.6
2025-06-29 09:00:00,0.0,31.9,874.7
2025-06-29 10:00:00,0.0,33.2,1018.4
2025-06-29 11:00:00,3.8,34.0,1046.2
2025-06-29 12:00:00,5.9,34.6,1011.8
2025-06-29 13:00:00,5.6,35.7,956.7
2025-06-29 14:00:00,9.5,37.4,841.0
2025-06-29 15:00:00,0.0,38.1,679.2
2025-06-29 16:00:00,6.8,37.0,472.2
2025-06-29 17:00:00,13.2,36.1,251.2
2025-06-29 18:00:00,12.5,35.0,56.2
2025-06-29 19:00:00,23.2,33.5,0.0
2025-06-29 20:00:00,15.6,31.8,0.0
2025-06-29 21:00:00,26.9,30.7,0.0
2025-06-29 22:00:00,29.1,29.5,0.0
2025-06-29 23:00:00,27.1,28.6,0.0
2025-06-30 00:00:00,29.0,27.7,0.0
2025-06-30 01:00:00,28.9,25.7,0.0
2025-06-30 02:00:00,39.5,24.8,0.0
2025-06-30 03:00:00,30.5,24.4,0.0
2025-06-30 04:00:00,25.0,24.7,0.0
2025-06-30 05:00:00,34.6,25.7,49.6
2025-06-30 06:00:00,30.0,26.3,235.7
2025-06-30 07:00:00,37.9,27.2,397.7
2025-06-30 08:00:00,51.3,28.1,498.8
2025-06-30 09:00:00,46.2,29.3,699.5
2025-06-30 10:00:00,50.4,30.5,732.9
2025-06-30 11:00:00,39.4,32.8,881.1
2025-06-30 12:00:00,45.0,33.7,842.9
2025-06-30 13:00:00,45.5,34.8,760.9
2025-06-30 14:00:00,48.1,35.5,676.6
2025-06-30 15:00:00,41.5,36.9,566.7
2025-06-30 16:00:00,27.5,36.7,444.3
2025-06-30 17:00:00,32.6,37.3,223.2
2025-06-30 18:00:00,16.4,35.9,55.2
2025-06-30 19:00:00,16.2,34.4,0.0
2025-06-30 20:00:00,26.1,33.4,0.0
2025-06-30 21:00:00,28.8,32.4,0.0
2025-06-30 22:00:00,45.3,30.3,0.0
2025-06-30 23:00:00,52.3,28.4,0.0
2025-07-01 00:00:00,69.5,27.7,0.0
2025-07-01 01:00:00,68.6,27.9,0.0
2025-07-01 02:00:00,67.2,27.9,0.0
2025-07-01 03:00:00,53.7,27.2,0.0
2025-07-01 04:00:00,47.0,26.1,0.0
2025-07-01 05:00:00,44.1,26.5,45.0
2025-07-01 06:00:00,29.7,27.1,236.1
2025-07-01 07:00:00,33.7,27.7,416.7
2025-07-01 08:00:00,34.9,28.4,600.0
2025-07-01 09:00:00,24.6,30.1,787.8
2025-07-01 10:00:00,32.1,30.8,915.0
2025-07-01 11:00:00,41.2,32.7,854.5
2025-07-01 12:00:00,45.3,34.5,861.9
2025-07-01 13:00:00,44.5,35.9,785.1
2025-07-01 14:00:00,51.1,36.6,617.7
2025-07-01 15:00:00,57.6,36.7,472.8
2025-07-01 16:00:00,60.4,36.9,315.2
2025-07-01 17:00:00,53.8,37.8,181.6
2025-07-01 18:00:00,56.8,37.9,39.1
2025-07-01 19:00:00,66.7,37.0,0.0
2025-07-01 20:00:00,61.2,35.9,0.0
2025-07-01 21:00:00,77.8,34.7,0.0
2025-07-01 22:00:00,71.5,33.1,0.0
2025-07-01 23:00:00,70.4,32.0,0.0
2025-07-02 00:00:00,84.8,31.2,0.0
2025-07-02 01:00:00,86.2,30.5,0.0
2025-07-02 02:00:00,71.6,29.6,0.0
2025-07-02 03:00:00,68.4,29.1,0.0
2025-07-02 04:00:00,61.2,28.8,0.0
2025-07-02 05:00:00,64.7,28.7,35.1
2025-07-02 06:00:00,74.6,28.0,130.3
2025-07-02 07:00:00,80.6,27.8,209.6
2025-07-02 08:00:00,61.7,28.3,437.5
2025-07-02 09:00:00,80.4,28.5,371.0
2025-07-02 10:00:00,82.8,30.3,409.2
2025-07-02 11:00:00,76.4,31.7,511.8
2025-07-02 12:00:00,78.3,32.9,490.0
2025-07-02 13:00:00,80.0,34.2,447.9
2025-07-02 14:00:00,74.8,36.1,433.5
2025-07-02 15:00:00,77.2,36.5,326.4
2025-07-02 16:00:00,72.8,37.0,248.1
2025-07-02 17:00:00,70.6,37.1,143.5
2025-07-02 18:00:00,66.4,37.5,34.3
2025-07-02 19:00:00,56.7,37.0,0.0
2025-07-02 20:00:00,60.8,35.7,0.0
2025-07-02 21:00:00,67.9,34.8,0.0
2025-07-02 22:00:00,73.6,33.3,0.0
2025-07-02 23:00:00,81.1,31.7,0.0
2025-07-03 00:00:00,45.2,30.5,0.0
2025-07-03 01:00:00,40.6,29.6,0.0
2025-07-03 02:00:00,47.6,28.6,0.0
2025-07-03 03:00:00,36.2,28.6,0.0
2025-07-03 04:00:00,29.7,28.4,0.0
2025-07-03 05:00:00,23.6,28.5,54.2
2025-07-03 06:00:00,34.5,29.5,215.3
2025-07-03 07:00:00,43.0,30.1,392.3
2025-07-03 08:00:00,46.9,31.1,530.1
2025-07-03 09:00:00,55.0,32.2,604.7
2025-07-03 10:00:00,46.5,33.2,773.4
2025-07-03 11:00:00,48.8,34.5,813.5
2025-07-03 12:00:00,47.1,36.4,803.0
2025-07-03 13:00:00,53.3,36.7,703.0
2025-07-03 14:00:00,51.1,37.8,646.8
2025-07-03 15:00:00,47.0,37.9,512.3
2025-07-03 16:00:00,50.8,38.6,350.0
2025-07-03 17:00:00,56.9,38.9,188.4
2025-07-03 18:00:00,49.8,38.3,41.8
2025-07-03 19:00:00,48.5,38.2,0.0
2025-07-03 20:00:00,39.3,37.0,0.0
2025-07-03 21:00:00,19.7,35.3,0.0
2025-07-03 22:00:00,24.1,34.0,0.0
2025-07-03 23:00:00,31.2,32.9,0.0
2025-07-04 00:00:00,7.7,30.7,0.0
2025-07-04 01:00:00,0.0,29.5,0.0
2025-07-04 02:00:00,0.0,29.0,0.0
2025-07-04 03:00:00,0.0,28.4,0.0
2025-07-04 04:00:00,0.0,28.7,0.0
2025-07-04 05:00:00,0.0,29.7,53.8
2025-07-04 06:00:00,0.9,30.3,250.7
2025-07-04 07:00:00,10.3,31.2,462.0
2025-07-04 08:00:00,3.7,32.1,664.4
2025-07-04 09:00:00,0.0,32.8,886.6
2025-07-04 10:00:00,1.3,34.6,954.4
2025-07-04 11:00:00,0.0,36.0,1061.4
2025-07-04 12:00:00,0.0,37.1,1054.7
2025-07-04 13:00:00,0.0,37.5,970.7
2025-07-04 14:00:00,0.0,38.0,830.7
2025-07-04 15:00:00,0.0,38.7,661.3
2025-07-04 16:00:00,0.0,38.4,462.1
2025-07-04 17:00:00,0.0,37.8,243.2
2025-07-04 18:00:00,0.0,36.8,54.0
2025-07-04 19:00:00,0.0,34.9,0.0
2025-07-04 20:00:00,1.1,33.8,0.0
2025-07-04 21:00:00,0.7,31.5,0.0
2025-07-04 22:00:00,0.0,29.5,0.0
2025-07-04 23:00:00,5.7,27.6,0.0
2025-07-05 00:00:00,9.5,26.4,0.0
2025-07-05 01:00:00,13.7,25.4,0.0
2025-07-05 02:00:00,20.0,24.9,0.0
2025-07-05 03:00:00,26.5,24.4,0.0
2025-07-05 04:00:00,11.4,25.0,0.0
2025-07-05 05:00:00,7.4,25.9,52.6
2025-07-05 06:00:00,3.0,26.7,266.8
2025-07-05 07:00:00,7.0,27.7,463.5
2025-07-05 08:00:00,13.5,28.6,658.2
2025-07-05 09:00:00,27.3,29.6,797.6
2025-07-05 10:00:00,23.6,30.4,928.3
2025-07-05 11:00:00,20.3,31.5,989.3
2025-07-05 12:00:00,30.6,32.9,938.3
2025-07-05 13:00:00,32.8,34.1,837.8
2025-07-05 14:00:00,42.5,35.5,688.7
2025-07-05 15:00:00,43.2,35.9,555.5
2025-07-05 16:00:00,32.3,36.1,420.1
2025-07-05 17:00:00,21.3,35.7,244.7
2025-07-05 18:00:00,9.8,34.7,53.7
2025-07-05 19:00:00,17.4,33.4,0.0
2025-07-05 20:00:00,28.4,32.3,0.0
2025-07-05 21:00:00,43.3,31.0,0.0
2025-07-05 22:00:00,48.3,29.3,0.0
2025-07-05 23:00:00,55.3,28.7,0.0
2025-07-06 00:00:00,40.4,28.2,0.0
2025-07-06 01:00:00,29.0,27.7,0.0
2025-07-06 02:00:00,34.9,27.4,0.0
2025-07-06 03:00:00,36.7,27.5,0.0
2025-07-06 04:00:00,35.8,28.6,0.0
2025-07-06 05:00:00,37.3,29.3,46.9
2025-07-06 06:00:00,38.0,29.4,208.0
2025-07-06 07:00:00,46.4,30.2,371.3
2025-07-06 08:00:00,53.8,31.2,494.4
2025-07-06 09:00:00,54.4,31.6,632.0
2025-07-06 10:00:00,57.3,32.5,696.3
2025-07-06 11:00:00,57.2,34.3,738.2
2025-07-06 12:00:00,49.3,34.8,764.1
2025-07-06 13:00:00,52.1,35.1,737.8
2025-07-06 14:00:00,37.3,36.4,737.6
2025-07-06 15:00:00,43.9,36.9,548.7
2025-07-06 16:00:00,31.7,36.6,403.1
2025-07-06 17:00:00,32.9,36.3,219.7
2025-07-06 18:00:00,24.8,36.2,49.1
2025-07-06 19:00:00,28.9,35.2,0.0
2025-07-06 20:00:00,27.8,34.2,0.0
2025-07-06 21:00:00,14.4,32.1,0.0
2025-07-06 22:00:00,18.7,30.1,0.0
2025-07-06 23:00:00,14.4,29.1,0.0
2025-07-07 00:00:00,25.9,28.2,0.0
2025-07-07 01:00:00,25.9,26.6,0.0
2025-07-07 02:00:00,29.0,25.7,0.0
2025-07-07 03:00:00,20.9,26.2,0.0
2025-07-07 04:00:00,16.8,25.8,0.0
2025-07-07 05:00:00,14.1,26.8,51.5
2025-07-07 06:00:00,22.4,27.3,235.4
2025-07-07 07:00:00,36.2,28.1,402.2
2025-07-07 08:00:00,28.5,29.5,635.8
2025-07-07 09:00:00,36.7,29.5,735.9
2025-07-07 10:00:00,18.0,30.8,943.0
2025-07-07 11:00:00,9.4,32.7,1035.4
2025-07-07 12:00:00,3.6,33.9,1046.9
2025-07-07 13:00:00,0.0,35.6,968.7
2025-07-07 14:00:00,0.0,35.4,839.0
2025-07-07 15:00:00,0.0,36.0,672.7
2025-07-07 16:00:00,0.0,35.2,476.1
2025-07-07 17:00:00,3.0,34.5,255.5
2025-07-07 18:00:00,11.2,33.2,52.1
2025-07-07 19:00:00,15.0,33.2,0.0
2025-07-07 20:00:00,21.6,31.2,0.0
2025-07-07 21:00:00,21.5,29.7,0.0
2025-07-07 22:00:00,12.5,27.3,0.0
2025-07-07 23:00:00,22.5,26.9,0.0
2025-07-08 00:00:00,54.8,26.5,0.0
2025-07-08 01:00:00,48.2,25.6,0.0
2025-07-08 02:00:00,48.5,25.8,0.0
2025-07-08 03:00:00,42.8,25.6,0.0
2025-07-08 04:00:00,41.8,26.0,0.0
2025-07-08 05:00:00,47.0,26.5,41.2
2025-07-08 06:00:00,51.6,27.2,184.3
2025-07-08 07:00:00,45.7,27.7,371.8
2025-07-08 08:00:00,43.8,28.6,541.0
2025-07-08 09:00:00,54.6,29.9,612.1
2025-07-08 10:00:00,59.5,31.1,659.2
2025-07-08 11:00:00,76.4,31.6,503.0
2025-07-08 12:00:00,84.1,31.9,410.8
2025-07-08 13:00:00,90.7,33.6,303.3
2025-07-08 14:00:00,76.1,34.9,430.7
2025-07-08 15:00:00,80.6,36.1,298.9
2025-07-08 16:00:00,77.9,36.8,218.7
2025-07-08 17:00:00,71.6,36.4,138.5
2025-07-08 18:00:00,71.9,36.9,29.7
2025-07-08 19:00:00,78.3,36.2,0.0
2025-07-08 20:00:00,80.3,35.4,0.0
2025-07-08 21:00:00,71.1,33.6,0.0
2025-07-08 22:00:00,76.0,32.4,0.0
2025-07-08 23:00:00,69.2,29.9,0.0
2025-07-09 00:00:00,60.9,28.3,0.0
2025-07-09 01:00:00,57.6,26.7,0.0
2025-07-09 02:00:00,55.3,25.9,0.0
2025-07-09 03:00:00,61.1,26.0,0.0
2025-07-09 04:00:00,51.8,25.8,0.0
2025-07-09 05:00:00,67.5,26.9,30.8
2025-07-09 06:00:00,51.2,26.6,185.6
2025-07-09 07:00:00,46.7,27.8,373.5
2025-07-09 08:00:00,50.4,29.4,490.5
2025-07-09 09:00:00,55.4,30.8,598.2
2025-07-09 10:00:00,54.3,31.9,698.0
2025-07-09 11:00:00,53.7,32.1,733.7
2025-07-09 12:00:00,56.9,33.5,749.9
2025-07-09 13:00:00,54.6,34.7,683.1
2025-07-09 14:00:00,65.5,34.8,514.5
2025-07-09 15:00:00,70.7,35.1,382.2
2025-07-09 16:00:00,75.6,36.4,237.1
2025-07-09 17:00:00,65.1,36.1,151.2
2025-07-09 18:00:00,63.1,36.1,33.6
2025-07-09 19:00:00,59.4,35.2,0.0
2025-07-09 20:00:00,50.6,33.4,0.0
2025-07-09 21:00:00,53.8,32.3,0.0
2025-07-09 22:00:00,49.4,31.5,0.0
2025-07-09 23:00:00,55.1,29.9,0.0
2025-07-10 00:00:00,6.9,27.9,0.0
2025-07-10 01:00:00,21.5,27.4,0.0
2025-07-10 02:00:00,13.4,27.1,0.0
2025-07-10 03:00:00,15.2,26.8,0.0
2025-07-10 04:00:00,21.3,26.9,0.0
2025-07-10 05:00:00,15.8,26.2,50.9
2025-07-10 06:00:00,22.4,26.6,223.2
2025-07-10 07:00:00,11.5,27.2,467.3
2025-07-10 08:00:00,23.4,28.7,629.5
2025-07-10 09:00:00,22.3,30.0,803.8
2025-07-10 10:00:00,16.5,31.5,922.9
2025-07-10 11:00:00,13.8,33.1,996.4
2025-07-10 12:00:00,20.2,33.7,997.7
2025-07-10 13:00:00,14.8,35.7,989.0
2025-07-10 14:00:00,8.6,37.3,851.6
2025-07-10 15:00:00,7.5,38.4,680.5
2025-07-10 16:00:00,0.0,38.6,461.6
2025-07-10 17:00:00,15.1,38.0,238.3
2025-07-10 18:00:00,10.4,37.9,49.4
2025-07-10 19:00:00,17.5,36.3,0.0
2025-07-10 20:00:00,18.7,34.4,0.0
2025-07-10 21:00:00,10.2,32.4,0.0
2025-07-10 22:00:00,10.6,31.1,0.0
2025-07-10 23:00:00,17.2,29.3,0.0
2025-07-11 00:00:00,16.5,28.0,0.0
2025-07-11 01:00:00,25.9,26.4,0.0
2025-07-11 02:00:00,32.7,26.1,0.0
2025-07-11 03:00:00,37.9,25.2,0.0
2025-07-11 04:00:00,31.5,24.9,0.0
2025-07-11 05:00:00,20.9,26.0,47.1
2025-07-11 06:00:00,15.2,27.3,235.7
2025-07-11 07:00:00,16.8,28.6,451.6
2025-07-11 08:00:00,20.9,29.9,647.2
2025-07-11 09:00:00,2.8,31.5,857.5
2025-07-11 10:00:00,4.2,32.6,981.2
2025-07-11 11:00:00,6.7,33.8,1026.2
2025-07-11 12:00:00,5.5,34.4,1020.1
2025-07-11 13:00:00,17.0,35.1,922.4
2025-07-11 14:00:00,20.1,35.8,780.1
2025-07-11 15:00:00,29.9,35.5,618.0
2025-07-11 16:00:00,26.4,36.5,426.7
2025-07-11 17:00:00,32.5,36.6,214.9
2025-07-11 18:00:00,43.5,36.5,40.2
2025-07-11 19:00:00,50.5,35.3,0.0
2025-07-11 20:00:00,37.5,33.6,0.0
2025-07-11 21:00:00,32.8,32.3,0.0
